127.0.0.1 - - [25/Oct/2019:14:50:27 +0800] "GET /tommystore/resources/popper.min.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2019:14:50:27 +0800] "GET /tommystore/resources/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2019:14:50:27 +0800] "GET /tommystore/resources/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2019:14:50:27 +0800] "GET /tommystore/resources/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2019:14:50:27 +0800] "GET /tommystore/javascript/common.js HTTP/1.1" 200 380
127.0.0.1 - - [25/Oct/2019:14:50:27 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
127.0.0.1 - - [25/Oct/2019:14:50:27 +0800] "GET /tommystore/javascript/common.js HTTP/1.1" 200 380
127.0.0.1 - - [25/Oct/2019:14:50:27 +0800] "GET /tommystore/javascript/product/product-list.js HTTP/1.1" 200 594
127.0.0.1 - - [25/Oct/2019:14:50:27 +0800] "GET /tommystore/javascript/search/search-product.js HTTP/1.1" 200 845
127.0.0.1 - - [25/Oct/2019:14:50:27 +0800] "GET /tommystore/javascript/lib/underscore.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2019:14:50:27 +0800] "GET /tommystore/javascript/templates/template.js HTTP/1.1" 200 9173
127.0.0.1 - - [25/Oct/2019:14:50:27 +0800] "GET /tommystore/javascript/cart/add-to-cart-modal.js HTTP/1.1" 200 1640
127.0.0.1 - - [25/Oct/2019:14:50:27 +0800] "GET /tommystore/javascript/search/search-product.js HTTP/1.1" 200 845
127.0.0.1 - - [25/Oct/2019:14:50:27 +0800] "GET /tommystore/javascript/cart/add-to-cart-modal.js HTTP/1.1" 200 1640
127.0.0.1 - - [25/Oct/2019:14:50:27 +0800] "GET /tommystore/javascript/templates/template.js HTTP/1.1" 200 9173
127.0.0.1 - - [25/Oct/2019:14:50:27 +0800] "GET /tommystore/javascript/product/product-list.js HTTP/1.1" 200 594
127.0.0.1 - - [25/Oct/2019:14:50:27 +0800] "GET /tommystore/ajax/productlist HTTP/1.1" 200 1401
127.0.0.1 - - [25/Oct/2019:14:50:27 +0800] "GET /tommystore/images/no-image.jpg HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2019:14:50:27 +0800] "GET /tommystore/images/jimny.jpg HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2019:14:50:27 +0800] "GET /tommystore/images/nissan-terra-2048x1469.jpg HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2019:14:50:27 +0800] "GET /tommystore/images/toyota-fortuner-2048x1469.jpg HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2019:14:50:27 +0800] "GET /tommystore/images/mitsubishi-montero-sport-2048x1469.jpg HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2019:14:50:27 +0800] "GET /tommystore/images/ford-everest-2048x1469.jpg HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2019:14:50:27 +0800] "GET /tommystore/images/mux.jpg HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2019:14:50:27 +0800] "GET /tommystore/images/chevrolet-trailblazer-2048x1469.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:36 +0800] "POST /tommystore/ajax/loggingInTest HTTP/1.1" 200 109
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:39 +0800] "GET /tommystore/ajax/productlist HTTP/1.1" 200 1401
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:40 +0800] "GET /tommystore/ajax/productlist HTTP/1.1" 200 1401
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:41 +0800] "GET /tommystore/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:41 +0800] "GET /tommystore/admin/dashboard HTTP/1.1" 200 12460
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:41 +0800] "GET /tommystore/resources/dashboard.css HTTP/1.1" 200 1539
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:41 +0800] "GET /tommystore/resources/login.css HTTP/1.1" 200 1182
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:41 +0800] "GET /tommystore/resources/bootstrap.min.css HTTP/1.1" 200 144877
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:41 +0800] "GET /tommystore/resources/feather.min.js HTTP/1.1" 200 72443
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:41 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:41 +0800] "GET /tommystore/resources/popper.min.js HTTP/1.1" 200 19188
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:41 +0800] "GET /tommystore/resources/bootstrap.min.js HTTP/1.1" 200 48944
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:41 +0800] "GET /tommystore/javascript/common.js HTTP/1.1" 200 380
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:41 +0800] "GET /tommystore/javascript/admin/admin-dashboard.js HTTP/1.1" 200 1395
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:41 +0800] "GET /tommystore/javascript/lib/underscore.js HTTP/1.1" 200 58318
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:41 +0800] "GET /tommystore/javascript/templates/template.js HTTP/1.1" 200 9173
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:42 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:42 +0800] "GET /tommystore/ajax/new-user HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:42 +0800] "GET /tommystore/ajax/inventory-item/low-stock HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:48 +0800] "GET /tommystore/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:48 +0800] "GET /tommystore/ HTTP/1.1" 200 14089
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:48 +0800] "GET /tommystore/javascript/cart/add-to-cart-modal.js HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:48 +0800] "GET /tommystore/javascript/search/search-product.js HTTP/1.1" 200 845
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:48 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:48 +0800] "GET /tommystore/javascript/product/product-list.js HTTP/1.1" 200 594
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:48 +0800] "GET /tommystore/ajax/productlist HTTP/1.1" 200 1401
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:48 +0800] "GET /tommystore/ajax/login HTTP/1.1" 200 3222
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:48 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:48 +0800] "GET /assets/js/vendor/jquery-slim.min.js HTTP/1.1" 404 1121
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:50 +0800] "POST /tommystore/ajax/loggingInTest HTTP/1.1" 200 109
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:50:50 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:39 +0800] "GET /tommystore/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:39 +0800] "GET /tommystore/admin/dashboard HTTP/1.1" 200 12460
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:39 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:39 +0800] "GET /tommystore/javascript/common.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:39 +0800] "GET /tommystore/javascript/admin/admin-dashboard.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:39 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:39 +0800] "GET /tommystore/ajax/new-user HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:39 +0800] "GET /tommystore/ajax/inventory-item/low-stock HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:40 +0800] "GET /tommystore/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:40 +0800] "GET /tommystore/ HTTP/1.1" 200 14089
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:40 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:40 +0800] "GET /tommystore/ajax/productlist HTTP/1.1" 200 1401
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:41 +0800] "GET /tommystore/ajax/login HTTP/1.1" 200 3222
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:41 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:41 +0800] "GET /assets/js/vendor/jquery-slim.min.js HTTP/1.1" 404 1121
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:43 +0800] "POST /tommystore/ajax/loggingInTest HTTP/1.1" 200 109
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:59 +0800] "GET /tommystore/ajax/login HTTP/1.1" 200 3222
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:59 +0800] "GET /tommystore/resources/dashboard.css HTTP/1.1" 200 1539
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:59 +0800] "GET /tommystore/resources/bootstrap.min.css HTTP/1.1" 200 144877
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:59 +0800] "GET /tommystore/javascript/common.js HTTP/1.1" 200 380
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:59 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:59 +0800] "GET /tommystore/resources/login.css HTTP/1.1" 200 1182
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:59 +0800] "GET /tommystore/resources/popper.min.js HTTP/1.1" 200 19188
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:59 +0800] "GET /tommystore/resources/bootstrap.min.js HTTP/1.1" 200 48944
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:59 +0800] "GET /tommystore/javascript/login/loginForm.js HTTP/1.1" 200 1047
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:59 +0800] "GET /tommystore/resources/feather.min.js HTTP/1.1" 200 72443
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:52:59 +0800] "GET /assets/js/vendor/jquery-slim.min.js HTTP/1.1" 404 1121
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:06 +0800] "GET /tommystore/ajax/login HTTP/1.1" 200 3222
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:06 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:06 +0800] "GET /tommystore/javascript/common.js HTTP/1.1" 200 380
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:06 +0800] "GET /tommystore/resources/login.css HTTP/1.1" 200 1182
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:06 +0800] "GET /tommystore/resources/dashboard.css HTTP/1.1" 200 1539
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:06 +0800] "GET /tommystore/resources/feather.min.js HTTP/1.1" 200 72443
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:06 +0800] "GET /tommystore/javascript/login/loginForm.js HTTP/1.1" 200 1051
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:06 +0800] "GET /tommystore/resources/bootstrap.min.js HTTP/1.1" 200 48944
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:06 +0800] "GET /tommystore/resources/popper.min.js HTTP/1.1" 200 19188
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:06 +0800] "GET /tommystore/resources/bootstrap.min.css HTTP/1.1" 200 144877
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:06 +0800] "GET /assets/js/vendor/jquery-slim.min.js HTTP/1.1" 404 1121
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:08 +0800] "POST /tommystore/ajax/loggingInTest HTTP/1.1" 200 109
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:08 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:18 +0800] "POST /tommystore/ajax/loggingInTest HTTP/1.1" 200 109
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:18 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:20 +0800] "GET /tommystore/ajax/login HTTP/1.1" 200 3222
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:20 +0800] "GET /tommystore/resources/bootstrap.min.css HTTP/1.1" 200 144877
0:0:0:0:0:0:0:1 - - [25/Oct/2019:14:53:20 +0800] "GET /tommystore/resources/dashboard.css HTTP/1.1" 200 1539
